ds,Осадки,Влажность,Давление,Направление ветра,Скорость ветра,Температура,CO,NO2,NO,PM10,PM2.5
2021-01-16 21:00:00,0.013670944168112972,86.73964178047167,761.9063085313669,120.0178303134796,1.2984513789329744,-2.658279043274093,0.49795451981331934,0.052464698126976655,0.03680645787079311,0.025089090570189515,0.01670594225066823
2021-01-16 21:20:00,0.013695064693680106,86.73008422318665,761.8859448130273,120.28543808720127,1.3004276514326265,-2.6602688489171378,0.4998005587113087,0.052754740407222056,0.03670557707894932,0.02512338697926416,0.016694843698627563
2021-01-16 21:40:00,0.013719114844020344,86.72047611832399,761.8650138783491,120.55261519929766,1.3023975394586502,-2.662287143532412,0.5003223130870887,0.05296297974756261,0.036594902597494844,0.025153019480498105,0.016670544314696896
2021-01-16 22:00:00,0.01374309396971439,86.71081767308105,761.8435230474945,120.819353847222,1.3043609764743103,-2.664333888483597,0.4993886615647441,0.05307852690456981,0.03646299498827273,0.025168425104517753,0.01663246949304663
2021-01-16 22:20:00,0.01376700142361835,86.70110909641687,761.821479998353,121.08564623176856,1.3063178960624702,-2.6664090443337534,0.49696003831617536,0.05309199216784342,0.03629859611378741,0.02515995445162303,0.01658081678323474
2021-01-16 22:40:00,0.013790836561020302,86.69135059904247,761.7988927625718,121.35148455742646,1.3082682319296173,-2.6685125708578097,0.4930887940282853,0.052996027328030854,0.03609107443331106,0.025118917108746534,0.016516507141748425
2021-01-16 23:00:00,0.013814598739617245,86.68154239343606,761.775769721218,121.61686103231176,1.3102119179049023,-2.6706444270351923,0.48791065953397633,0.05278583917726597,0.035830904808809134,0.02503853492225592,0.016441070294336353
2021-01-16 23:20:00,0.01383828731952405,86.6716846938109,761.752119600124,121.8817678688275,1.3121488879456487,-2.672804571056954,0.4816285641633461,0.052459647788969256,0.03551018700776905,0.024914695146387635,0.016356479487498462
2021-01-16 23:40:00,0.013861901663343557,86.66177771615938,761.7279514648011,122.14619728331743,1.3140790761345067,-2.6749929603218785,0.4744909108684477,0.0520190634201047,0.03512319728816442,0.024746420871163608,0.016264956604496013
2021-01-17 00:00:00,0.013885441136159861,86.65182167818948,761.7032747150013,122.41014149703724,1.316002416688237,-2.6772095514414636,0.46676699429840146,0.05146935705442233,0.03466695439032545,0.024536010926127748,0.016168771704314
2021-01-17 00:20:00,0.013908905105575835,86.64181679934116,761.6780990789429,122.6735927357438,1.3179188439545106,-2.6794543002384232,0.45872249936835435,0.050819601528197686,0.034141766929315726,0.02428884131699164,0.016070061144004853
2021-01-17 00:40:00,0.013932292941734682,86.63176330081515,761.6524346071775,122.93654323010608,1.3198282924147906,-2.681727161745502,0.45059790951138295,0.05008266306578808,0.033551715919681334,0.024012860262836413,0.01597068555124786
2021-01-17 01:00:00,0.013955604017385808,86.62166140550602,761.6262916660053,123.1989852163148,1.3217306966895865,-2.6840280902135882,0.44259220370612784,0.049275027208749794,0.03290501644427164,0.023717844204050452,0.01587214339280231
2021-01-17 01:20:00,0.013978837707830842,86.61151133804637,761.5996809307293,123.46091093570746,1.3236259915368485,-2.6863570391073877,0.4348534883268672,0.04841644879299868,0.03221419847146746,0.02341450850922329,0.015775548418374818
2021-01-17 01:40:00,0.01400199339105234,86.60131332477218,761.5726133783666,123.72231263555196,1.3255141118568023,-2.688713961105557,0.42747728690106157,0.04752942293703032,0.031496050103881484,0.023113580926789848,0.015681670773773696
2021-01-17 02:00:00,0.014025070447619931,86.59106759374448,761.5451002801732,123.98318256874556,1.3273949926904738,-2.6910988081075446,0.4205122142969931,0.046638482963393194,0.03077127787393829,0.022824946547119963,0.015591033133641135
2021-01-17 02:20:00,0.01404806826083544,86.58077437469974,761.5171531937258,124.24351299478079,1.3292685692281154,-2.693511531230305,0.41397181540094147,0.045769341472405224,0.030063857762491365,0.022556960265107746,0.015504045851218803
2021-01-17 02:40:00,0.014070986216712083,86.57043389910814,761.4887839548115,124.5032961789891,1.3311347768027704,-2.6959520808082935,0.40785056992771296,0.04494790196264225,0.029400076116576086,0.022315998269422623,0.015421159792492046
2021-01-17 03:00:00,0.014093823703918753,86.56004640009269,761.4600046688004,124.76252439383073,1.3329935509004631,-2.6984204063995634,0.40214155045192457,0.04419917964813664,0.028807289248422553,0.02210628714413399,0.015343012891606703
2021-01-17 03:20:00,0.01411658011398215,86.54961211249854,761.4308277019694,125.02118991826494,1.3348448271563056,-2.7009164567849613,0.39685303373316316,0.043546180563459165,0.028312461235028438,0.021930012020992228,0.015270546892243414
2021-01-17 03:40:00,0.014139254841121046,86.53913127282792,761.4012656722781,125.27928503842334,1.3366885413594358,-2.7034401799657353,0.39202152812503677,0.04300879657032446,0.027940567834767144,0.021787668603135177,0.015205074200382765
2021-01-17 04:00:00,0.01416184728248536,86.52860411925839,761.3713314399865,125.53680204800484,1.3385246294566293,-2.705991523171795,0.3877191718148642,0.0426027794753393,0.027712977100267138,0.02167859246471518,0.01514828087872312
2021-01-17 04:20:00,0.0141843568379032,86.51803089165185,761.3410380980309,125.79373324783747,1.3403530275487074,-2.708570432856436,0.3840542158843244,0.04233885916907044,0.02764593112452566,0.021601576786605108,0.015102159836920448
2021-01-17 04:40:00,0.014206782910186629,86.50741183150393,761.3103989619209,126.05007094695634,1.3421736718997626,-2.7111768547015984,0.381164237639686,0.04222206781354879,0.02774925616823106,0.021555479430747246,0.015068877250057849
2021-01-17 05:00:00,0.014229124904976624,86.49674718199368,761.279427559656,126.30580746207427,1.3439864989328356,-2.713810733618934,0.3792027168212419,0.04225132431763257,0.02802541902323422,0.021539723282218308,0.015050584081484405
2021-01-17 05:20:00,0.014251382230881498,86.48603718793214,761.2481376211177,126.560935118499,1.3457914452373447,-2.716472013749434,0.37832052575828595,0.04241932070502909,0.028469025968957902,0.021554609699784375,0.015049192203354815
2021-01-17 05:40:00,0.014273554299368668,86.47528209578815,761.2165430674195,126.81544624964982,1.3475884475655344,-2.7191606384651923,0.37864461832852614,0.042712735081461506,0.02906682853707776,0.021601391696445274,0.015066140050923847
2021-01-17 06:00:00,0.0142956405249378,86.46448215365523,761.1846579998706,127.06933319804772,1.349377442840368,-2.7218765503745894,0.38025665747484727,0.043112775745986084,0.029798260183334573,0.02168208770184562,0.015102175312182586
2021-01-17 06:20:00,0.014317640325025058,86.45363761124881,761.1524966888705,127.32258831492014,1.3511583681536665,-2.7246196913179297,0.38317443692312336,0.04359603897875191,0.03063648351618687,0.021799054063168656,0.015157181482638022
2021-01-17 06:40:00,0.014339553120124995,86.44274871994249,761.120073562415,127.57520396069219,1.3529311607680703,-2.7273900023728173,0.3873387107390446,0.044135640878798496,0.03154988323990565,0.021954370015820276,0.015230071228142858
2021-01-17 07:00:00,0.014361378333753793,86.43181573269281,761.0874031945601,127.82717250541486,1.3546957581224248,-2.7301874238555026,0.392607469546443,0.0447025631433575,0.03250389983124233,0.022149118068019717,0.015318762803355632
2021-01-17 07:20:00,0.01438311539250221,86.42083890408368,761.0545002936044,128.0784863285155,1.35645209782941,-2.7330118953210265,0.3987588607190554,0.045267135685632516,0.03346306732656096,0.022382661715703345,0.015420247015884894
2021-01-17 07:40:00,0.014404763725995983,86.40981849030146,761.0213796901015,128.32913781959522,1.3582001176815894,-2.735863355565601,0.4055029412055693,0.04580056708201213,0.03439309880666012,0.022652028499460415,0.015530742405236667
2021-01-17 08:00:00,0.014426322767063435,86.39875474914459,760.9880563247794,128.57911937809172,1.3599397556494583,-2.7387417426269227,0.41250139643374584,0.04627642821807989,0.0352628574064547,0.022951498568805333,0.01564592655095907
2021-01-17 08:20:00,0.01444779195159912,86.38764793996666,760.9545452362025,128.82842341407294,1.361670949888182,-2.741646993789135,0.4193933848358633,0.046671995901804,0.03604605980077324,0.023272477809695002,0.01576122287389259
2021-01-17 08:40:00,0.014469170718686052,86.37649832373664,760.9208615483633,129.0770423479628,1.3633936387346628,-2.7445790455797194,0.42582489364940884,0.04696937171510687,0.036722582376634665,0.02360370254338622,0.01587211594398684
2021-01-17 09:00:00,0.014490458510613454,86.36530616299666,760.8870204581514,129.3249686111981,1.3651077607131596,-2.7475378337799006,0.4314785139294157,0.04715630648268608,0.03727927557807595,0.023931783559627974,0.015974464910816825
2021-01-17 09:20:00,0.014511654772849127,86.3540717218468,760.8530372226438,129.57219464616236,1.3668132545359681,-2.750523293411847,0.43610042188015286,0.04722668130720481,0.0377102357625291,0.024242055477031243,0.016064784630340407
2021-01-17 09:40:00,0.01453275895412137,86.34279526597486,760.8189271464165,129.81871290639157,1.3685100591035242,-2.753535358752476,0.4395216086949636,0.047180620546428874,0.03801653209880916,0.024519658224479275,0.016140467397040215
2021-01-17 10:00:00,0.014553770506398053,86.33147706259582,760.7847055685844,130.06451585731526,1.3701981135115608,-2.7565739633351267,0.44167100530582515,0.04702423837236169,0.03820543378792117,0.024750745645912786,0.016199924520614403
2021-01-17 10:20:00,0.014574688884963487,86.32011738050987,760.7503878499889,130.3095959756017,1.3718773570459843,-2.7596390399419217,0.44257903389443765,0.04676904649917898,0.0382892255812557,0.024923695905866843,0.016242635592734308
2021-01-17 10:40:00,0.01459551354839967,86.30871649001956,760.7159893601195,130.55394575042638,1.3735477291926255,-2.762730520616901,0.4423711821274652,0.04643107412385952,0.038283733071964955,0.0250301922346931,0.016269103180482563
2021-01-17 11:00:00,0.01461624395854479,86.29727466299293,760.6815254641857,130.79755768272202,1.3752091696317383,-2.765848336659009,0.44125231452377844,0.04602977016492382,0.03820670040728603,0.025066051657927867,0.016280720722125414
2021-01-17 11:20:00,0.014636879580750073,86.28579217282365,760.6470115099386,131.0404242861749,1.3768616182457079,-2.7689924186292076,0.4394834768911447,0.045586770972300544,0.038076170112540976,0.025031702978256132,0.01627957044403726
2021-01-17 11:40:00,0.014657419883592471,86.27426929441414,760.612462814706,131.28253808695519,1.3785050151176648,-2.7721626963491843,0.4373537912666375,0.04512462283929759,0.03790900725739013,0.02493225091692074,0.016268175133396755
2021-01-17 12:00:00,0.014677864339138714,86.2627063041942,760.5778946522429,131.5238916242611,1.3801393005349416,-2.7753590989056134,0.43515058073121116,0.04466554751172124,0.03771968940004167,0.02477710704144417,0.016249231809674365
2021-01-17 12:20:00,0.01469821242287739,86.25110348008738,760.5433222396929,131.7644774503521,1.38176441499086,-2.778581554651887,0.4331310413705712,0.04423033077951444,0.037519452101241864,0.024579214945109274,0.01622535628689187
2021-01-17 12:40:00,0.014718463613683421,86.2394611015369,760.5087607245532,132.00428813074188,1.3833802991848247,-2.781829991206833,0.4314985710772527,0.043837400063662456,0.037315840857255395,0.024353941718635485,0.01619886524409909
2021-01-17 13:00:00,0.0147386173939858,86.22777944945668,760.4742251716209,132.243316244816,1.3849868940282781,-2.7851043354637,0.4303862961223919,0.04350213813323214,0.037112678261750236,0.024117744889408394,0.01617161704954102
2021-01-17 13:20:00,0.014758673249626077,86.21605880624915,760.4397305501192,132.48155438548807,1.3865841406421757,-2.788404513583137,0.42984947353997316,0.04323645850889986,0.036910414452376715,0.023886749339290338,0.016144924890135682
2021-01-17 13:40:00,0.014778630670043008,86.20429945580608,760.405291720746,132.71899515999897,1.3881719803624044,-2.7917304510025485,0.42986739238168337,0.04304864572592846,0.03670679351795031,0.02367537922575608,0.016119546684538077
2021-01-17 14:00:00,0.014798489148200407,86.19250168349038,760.3709234229538,132.95563118955144,1.3897503547383765,-2.7950820724341208,0.43035427475006965,0.04294344245294869,0.03649774192114939,0.023495184320498647,0.0160957469027427
2021-01-17 14:20:00,0.014818248180587506,86.18066577609815,760.3366402621366,133.19145511016595,1.3913192055390065,-2.7984593018711736,0.43117762089568895,0.04292234725404321,0.03627836941176355,0.023353978980615107,0.016073416893585095
2021-01-17 14:40:00,0.014837907267295176,86.16879202191407,760.3024566971858,133.42645957231684,1.3928784747500322,-2.801862062581911,0.4321815766392596,0.042984073005608074,0.036043969421736,0.02325537756259589,0.016052233641430557
2021-01-17 15:00:00,0.014857465912048711,86.15688071064663,760.2683870278669,133.6606372417819,1.394428104580876,-2.805290277123662,0.43321232808981636,0.04312510755969514,0.0357909142126592,0.023198766367425634,0.016031832807228655
2021-01-17 15:20:00,0.014876923622177109,86.14493213344521,760.2344453826225,133.8939807992079,1.395968037461621,-2.8087438673336553,0.4341423153898805,0.043340315592683636,0.03551735853627458,0.023179704168309702,0.016011970910114456
2021-01-17 15:40:00,0.014896279908678759,86.1329465829102,760.2006457063264,134.12648294077363,1.3974982160478981,-2.8122227543356244,0.43489022842260555,0.043623523527939544,0.035223691675397906,0.023190696507031327,0.015992653649858808
2021-01-17 16:00:00,0.014915534286210154,86.1209243530422,760.1670017482821,134.35813637836617,1.3990185832223427,-2.8157268585471096,0.43543428160901015,0.04396803729413939,0.03491270817771935,0.02322224861198874,0.015974212354994435
2021-01-17 16:20:00,0.014934686273121655,86.10886573926129,760.1335270504136,134.58893383965454,1.4005290820958773,-2.819256099670735,0.4358170975246434,0.044367054387456535,0.0345894988126692,0.02326407257629903,0.01595731772027519
2021-01-17 16:40:00,0.014953735391551308,86.0967710383974,760.1002349356199,134.81886806854973,1.4020296560106895,-2.8228103967104117,0.4361415600139404,0.044813945872155744,0.03426109183029437,0.02330630962721922,0.01594292846346658
2021-01-17 17:00:00,0.014972681167284056,86.08464054868195,760.0671384963244,135.04793182511645,1.403520248539882,-2.8263896679575264,0.4365581032686848,0.04530239906902153,0.033935897576700846,0.023340629520851343,0.015932181229193588
2021-01-17 17:20:00,0.014991523129896654,86.07247456973104,760.0342505832917,135.27611788607527,1.4050008034916655,-2.8299938310069974,0.43724495180224976,0.045826426287357336,0.03362302481634042,0.023361086044464848,0.015926235918066193
2021-01-17 17:40:00,0.015010260812764645,86.060273402546,760.0015837946396,135.5034190449091,1.4064712649099753,-2.833622802752819,0.4383836922933745,0.04638025773302175,0.03333154368967001,0.023364638205369007,0.015926096656159072
2021-01-17 18:00:00,0.015028893753078674,86.04803734950279,759.969150465072,135.72982811211978,1.4079315770767686,-2.8372764993924955,0.4401331388674029,0.046958146689455665,0.03306976811032087,0.02335128726121184,0.015932432102159423
2021-01-17 18:20:00,0.015047421491853279,86.0357667143424,759.9369626554462,135.95533791545148,1.409381684513816,-2.840954836427211,0.44260467973988643,0.04755412155480999,0.032844620661550056,0.02332382548713699,0.015945419293488288
2021-01-17 18:40:00,0.015065843573884054,86.02346180216388,759.905032142554,136.17994129990421,1.4108215319829744,-2.844657728666376,0.4458421389222299,0.048161722100598076,0.032661127572140305,0.023287238105606175,0.015964632701210214
2021-01-17 19:00:00,0.015084159547932435,86.01112291940892,759.8733704091126,136.4036311285052,1.4122510644917474,-2.8483850902306065,0.4498086709754803,0.04877375651799065,0.03252207260549343,0.023247839814112724,0.015988994911412754
2021-01-17 19:20:00,0.015102368966622141,85.99875037388713,759.8419886342507,136.6264002818777,1.413670227290618,-2.8521368345509632,0.4543823917253351,0.049382111906457374,0.03242781933300819,0.023212257221232067,0.0160167980257651
2021-01-17 19:40:00,0.01512047138641463,85.98634447469666,759.8108976840585,136.84824165899292,1.4150789658787744,-2.855912874377882,0.4593614311104484,0.04997764454134275,0.03237629380491498,0.023186384859182427,0.016045796376658827
2021-01-17 20:00:00,0.015138466367793889,85.9739055323036,759.7801081026362,137.06914817693385,1.4164772260020109,-2.8597131217708025,0.4644779971732831,0.05055016835541071,0.032363106134872525,0.023174443526752422,0.01607336252472492
2021-01-17 20:20:00,0.015156353475149256,85.96143385844272,759.7496301033523,137.2891127716719,1.4178649536596868,-2.863537488121028,0.46941999331712325,0.05108855147863574,0.03238178130428232,0.02317825558870571,0.01609669080696174
2021-01-17 20:40:00,0.015174132276808056,85.94892976620163,759.7194735604874,137.50812839761366,1.4192420951000626,-2.8673858841310063,0.4738578579511624,0.051580922143385416,0.03242406705518869,0.023196824377311506,0.016113026872798947
2021-01-17 21:00:00,0.015191802345163322,85.93639356994044,759.6896480012226,137.72618802847376,1.4206085968279663,-2.8712582198358625,0.47747369964362385,0.052014977480979024,0.03248028966595755,0.023226267427450556,0.016119898398887403
