ds,Осадки,Влажность,Давление,Направление ветра,Скорость ветра,Температура,NO,NO2,CO,PM2.5
2021-01-09 23:00:00,0.01015222776057489,87.54630736971644,756.1158066447767,51.865513885683384,0.6974009138024408,-3.8750189928121337,0.02941652951910842,0.047112164653262296,0.29594840624471763,0.017025571402427164
2021-01-09 23:20:00,0.010148618306359339,87.55016267347237,756.0855577953478,51.848757974654994,0.6970870505587966,-3.8708728002577093,0.029303652513555538,0.046617629811636245,0.2896051583316953,0.01697882533175524
2021-01-09 23:40:00,0.010144891153632339,87.55403755541379,756.055341811169,51.83265209328204,0.6967796524182985,-3.8667137897511976,0.02910844351398608,0.04603208366718603,0.2830349889210462,0.016922434528059725
2021-01-10 00:00:00,0.010141046676877055,87.5579319055766,756.0251715074131,51.817197713752186,0.6964787412731163,-3.8625420372196277,0.028827109029097214,0.04536552882700126,0.2764494418124803,0.016857078890597628
2021-01-10 00:20:00,0.010137085254355058,87.56184561303319,755.995059836483,51.802396293559525,0.6961843388280229,-3.8583576191372506,0.028457046791245715,0.04462883918580695,0.26998135002629803,0.016783507700848604
2021-01-10 00:40:00,0.010133007268234545,87.56577856592789,755.965019876414,51.78824927542976,0.6958964666005582,-3.8541606125316807,0.027997205741244174,0.0438336273288896,0.2636799189955665,0.016702552704738367
2021-01-10 01:00:00,0.010128813104441095,87.56973065146016,755.9350648190685,51.77475808725225,0.6956151459192228,-3.8499510949606446,0.027448706298375886,0.04299232747993844,0.25751864382017353,0.016615152491735497
2021-01-10 01:20:00,0.01012450315274719,87.57370175589014,755.9052079582087,51.76192414212404,0.6953403979237117,-3.8457291445362376,0.02681564798853952,0.042118451955274604,0.25141476771419363,0.016522382464339885
2021-01-10 01:40:00,0.010120077806687226,87.5776917645401,755.8754626773052,51.749748838125605,0.6950722435631693,-3.8414948399009834,0.02610598476538008,0.041226943248300854,0.24525747362573977,0.01642548340611159
2021-01-10 02:00:00,0.010115537463510406,87.58170056181207,755.845842437268,51.73823355840322,0.6948107035959551,-3.837248260239842,0.025332316465667762,0.040334518720091625,0.23894083961876955,0.01632588129681474
2021-01-10 02:20:00,0.01011088252428858,87.58572803118352,755.8163607639204,51.727379670948324,0.6945557985881228,-3.8329894852700885,0.024512433043844692,0.039459894274878095,0.2323969272698212,0.016225191650935784
