ds,Осадки,Влажность,Давление,Направление ветра,Скорость ветра,Температура,CO,NO,PM10,PM2.5,NO2
2021-01-18 07:00:00,0.014736498725445907,80.06679014261833,764.55495023853,129.505350805972,0.7603303928972431,-3.180251143525811,0.3555938222237258,0.0056062735499586595,0.03172651068523549,0.019451058500706504,0.029668361799755873
2021-01-18 07:20:00,0.01475969884448587,80.05703857320643,764.5353547148333,129.58621214528534,0.760758124086958,-3.184748779405071,0.36526558492112116,0.006216978403337423,0.03182539259461082,0.019405832533183526,0.030280924446244802
2021-01-18 07:40:00,0.014782933137470962,80.04726219901119,764.5161042947083,129.66616229814258,0.7611783716906737,-3.189264210434909,0.3746894359234045,0.006757900261780807,0.03196674417335696,0.019363967857303616,0.030910063360639617
2021-01-18 08:00:00,0.014806200875284684,80.03746129025721,764.4971985428328,129.7451988405432,0.7615911255262202,-3.193797322640509,0.38337860090965786,0.007203187744011343,0.032145885461515936,0.01932444541413704,0.03152163903285779
2021-01-18 08:20:00,0.014829501328699925,80.02763611823967,764.478636706491,129.82331937059894,0.7619963755969483,-3.1983480015686343,0.3909114657913587,0.007534529159288748,0.032352529700962404,0.019285460386048267,0.03208124989926786
2021-01-18 08:40:00,0.014852833768368818,80.01778695535273,764.4604177182067,129.90052150824704,0.762394112089657,-3.2029161322731703,0.3969638597563911,0.007742265382928171,0.032571277544110495,0.01924458266626587,0.03255672805666719
2021-01-18 09:00:00,0.014876197464869408,80.00791407504471,764.4425401986502,129.97680289577218,0.7627843253773678,-3.20750159933843,0.4013330217515107,0.007825722290680282,0.03278277924317158,0.019199010004285644,0.03292057457543292
2021-01-18 09:20:00,0.014899591688721856,79.99801775188001,764.4250024599932,130.05216119747223,0.7631670060172916,-3.2121042868671132,0.40395079372779197,0.0077927523711811605,0.03296545128577834,0.019145884228487033,0.033152095875913896
2021-01-18 09:40:00,0.014923015710402485,79.98809826143545,764.4078025095083,130.12659409988353,0.7635421447520871,-3.216724078488248,0.4048846431638567,0.007658551871759843,0.033097564551213515,0.01908263256108854,0.03323902543165664
2021-01-18 10:00:00,0.014946468800462217,79.97815588036916,764.3909380535677,130.20009931195133,0.7639097325103015,-3.221360857367003,0.40432634847178406,0.007443888557043546,0.033159472745733824,0.019007292366753324,0.03317846228655788
2021-01-18 10:20:00,0.01496995022938323,79.96819088636137,764.3744065019611,130.27267456492177,0.7642697604063564,-3.2260145061994017,0.4025694505256436,0.007172928822009227,0.03313572861081588,0.018918779183611432,0.03297702467305608
2021-01-18 10:40:00,0.014993459267812266,79.95820355815378,764.3582049725413,130.34431761258023,0.7646222197407387,-3.2306849072236945,0.3999777414351247,0.006870886140085253,0.03301684391765304,0.01881706440603893,0.03265019615733125
2021-01-18 11:00:00,0.015016995186437008,79.94819417550616,764.3423302962092,130.41502623110063,0.7649671019996513,-3.23537194221345,0.3969479974881981,0.006561722579416175,0.03280048674441119,0.018703239734237848,0.03222092447914571
2021-01-18 11:20:00,0.015040557256133779,79.93816301918969,764.3267790221887,130.48479821935462,0.7653043988567617,-3.240075492497331,0.3938707613477223,0.006266120905450524,0.032491971686880006,0.018579459160508634,0.03171761034217089
2021-01-18 11:40:00,0.015064144747848382,79.92811037101097,764.311547423668,130.5536313987343,0.7656341021714168,-3.2447954389427034,0.3910931706427632,0.005999908738802857,0.03210397822045683,0.01844876415288639,0.031171686155824222
2021-01-18 12:00:00,0.015087756932789376,79.91803651376054,764.2966315036747,130.62152361348,0.7659562039907742,-3.249531661979007,0.38888759276895085,0.005773062797482534,0.03165552004684457,0.018314811983314548,0.03061502600691391
2021-01-18 12:20:00,0.015111393082305065,79.90794173122103,764.2820270013209,130.68847273044986,0.7662706965479875,-3.2542840415849987,0.38742918400959087,0.0055893566723784205,0.031170273589696436,0.018181539066868667,0.030077443267804142
2021-01-18 12:40:00,0.015135052468082768,79.89782630818715,764.2677293983338,130.75447663943075,0.7665775722643289,-3.2590524573038095,0.38678451514981504,0.005446647129113656,0.03067444674245642,0.018052799238727057,0.029584519468666096
2021-01-18 13:00:00,0.015158734361998674,79.88769053040862,764.2537339258007,130.81953325304096,0.7668768237480554,-3.2638367882417896,0.3869122036819362,0.0053377291119054045,0.030194420905592295,0.017932020085624844,0.029155968854485025
2021-01-18 13:20:00,0.015182438036311448,79.87753468462913,764.2400355712992,130.88364050691837,0.7671684437954437,-3.2686369130712425,0.3876751975674543,0.005251635290667727,0.029754424137460985,0.017821918342199726,0.028804681867982847
2021-01-18 13:40:00,0.01520616276354557,79.86735905852554,764.2266290862157,130.9467963596748,0.7674524253898865,-3.2734527100368744,0.3888631106534177,0.005175217600871789,0.029374487964209776,0.017724308181670406,0.02853651461562069
2021-01-18 14:00:00,0.015229907816632913,79.85716394076499,764.2135089933792,131.0089987929726,0.7677287617035198,-3.2782840569583094,0.39022195241658597,0.00509482926795431,0.029068905746721253,0.017640024832548073,0.0283508088804824
2021-01-18 14:20:00,0.015253672468892435,79.84694962092105,764.2006695949003,131.07024581168906,0.7679974460960356,-3.283130831235452,0.39148784000432535,0.004997927445443286,0.02884535062089886,0.017568971702044963,0.028241547775559397
2021-01-18 14:40:00,0.015277455994019088,79.83671638953184,764.1881049803078,131.1305354437545,0.7682584721153243,-3.2879929098454825,0.39242090899797544,0.004874437621028601,0.02870473309977628,0.017510283821685214,0.02819898466825318
2021-01-18 15:00:00,0.015301257666256857,79.82646453804838,764.1758090348826,131.18986574048358,0.7685118334980858,-3.292870169360513,0.3928356878067751,0.0047177579924891425,0.02864179172988004,0.017462585826993886,0.02821153506836284
2021-01-18 15:20:00,0.015325076760278444,79.8161943588688,764.1637754482275,131.24823477646618,0.7687575241695466,-3.2977624859352437,0.39262465803734314,0.004525330017683661,0.028646325065960723,0.017424310646786963,0.0282676979921832
2021-01-18 15:40:00,0.015348912551220638,79.80590614526396,764.1519977230549,131.30564064955684,0.7689955382429663,-3.3026697353189514,0.3917725328197007,0.004298754189733287,0.02870489975942262,0.017394037106491952,0.02835777721977631
2021-01-18 16:00:00,0.015372764314844498,79.79560019142482,764.1404691841857,131.36208148116413,0.7692258700211494,-3.3075917928629233,0.3903598509528045,0.0040434813952879576,0.028802816439934237,0.017370801766718066,0.02847520303801051
2021-01-18 16:20:00,0.015396631327420734,79.78527679245109,764.1291829877363,131.417555416068,0.7694485139956266,-3.312528533516307,0.3885556834481964,0.003768154067850321,0.02892608851650095,0.017354342926283586,0.028617307653780587
2021-01-18 16:40:00,0.015420512865866928,79.77493624429779,764.1181321304707,131.47206062268015,0.7696634648471314,-3.3174798318384084,0.38660044397495497,0.003483703022650715,0.029063192059494303,0.017345242562435376,0.028785476065366373
2021-01-18 17:00:00,0.015444408207710526,79.7645788438261,764.1073094593803,131.5255952928775,0.7698707174450692,-3.3224455619903566,0.3847808521456257,0.0032023223448033253,0.02920637700280853,0.01734494416430925,0.02898467059188546
2021-01-18 17:20:00,0.015468316631095142,79.7542048887262,764.0967076813616,131.57815764225666,0.7700702668487434,-3.3274255977529386,0.38339990281062614,0.002936444983581309,0.029352387007368686,0.017355639507329046,0.029222402477852252
2021-01-18 17:40:00,0.015492237414918876,79.7438146775984,764.0863193730928,131.62974591006792,0.7702621083066438,-3.3324198125205804,0.38274516118315965,0.0026978268587098822,0.029502510430686652,0.017380033622531113,0.029507289244180297
2021-01-18 18:00:00,0.015516169838782944,79.73340850985673,764.0761369910143,131.6803583593554,0.7704462372568934,-3.3374280793115627,0.38305878859471887,0.002496820219863245,0.02966196879904694,0.017421012587556094,0.029847384275884372
2021-01-18 18:20:00,0.015540113183003412,79.72298668575105,764.0661528814827,131.72999327684633,0.7706226493267229,-3.342450270766129,0.3845124079015239,0.002341882082673128,0.02983873177614344,0.01748125144072307,0.030248490173091096
2021-01-18 18:40:00,0.01556406672865312,79.7125495063871,764.0563592909758,131.77864897320308,0.7707913403336362,-3.347486259153392,0.3871892856060845,0.002239325949937993,0.030041918873773554,0.01756280793847682,0.030712667074486295
2021-01-18 19:00:00,0.015588029757693165,79.70209727367128,764.0467483764643,131.82632378295403,0.7709523062847854,-3.352535916379515,0.39107542210325413,0.00219329003188737,0.030279999443774953,0.017666750975125156,0.031237121909563587
2021-01-18 19:20:00,0.015612001552842291,79.69163029034914,764.0373122158364,131.8730160645731,0.7711055433770548,-3.3575991139816006,0.3960601119064072,0.0022058675356267828,0.030559027664069736,0.017792869826147008,0.031813617742052616
2021-01-18 19:40:00,0.015635981397709733,79.68114885994841,764.0280428184143,131.91872420050757,0.7712510479971424,-3.362675723142736,0.40194548577688755,0.002277327859589549,0.030881145288230147,0.017939502208838852,0.03242847990227567
2021-01-18 20:00:00,0.01565996857678072,79.67065328679759,764.0189321355458,131.9634465972791,0.7713888167222676,-3.3677656146859176,0.40846359873533883,0.0024063536475019505,0.03124355239143904,0.01810350637483391,0.03306320510823811
2021-01-18 20:20:00,0.015683962375489816,79.66014387600896,764.0099720712118,132.00718168545333,0.7715188463191699,-3.3728686590884234,0.41529888882203286,0.0025902276995545866,0.03163808921713831,0.018280386518751805,0.03369560974997543
2021-01-18 20:40:00,0.015707962080169863,79.64962093349158,764.0011544927581,132.04992791980686,0.771641133745143,-3.3779847264765728,0.42211337967421586,0.0028249239520602865,0.03205149745581498,0.018464563537500037,0.03430139223275099
2021-01-18 21:00:00,0.015731966978197984,79.63908476589008,763.992471241531,132.09168377913065,0.7717556761470235,-3.383113686632301,0.428571877410645,0.003105084766826734,0.032466345969651096,0.018649766616619476,0.034855938880711534
2021-01-18 21:20:00,0.015755976357861495,79.6285356806353,763.9839141436669,132.1324477666677,0.7718624708628625,-3.388255409002902,0.43436461942751836,0.003423898150953378,0.03286252421277231,0.01882950718068789,0.03533617847111405
2021-01-18 21:40:00,0.015779989508597263,79.61797398589674,763.975475020786,132.1722184097081,0.7719615154199906,-3.3934097626952795,0.4392253302159453,0.0037729182805717847,0.03321913631595193,0.018997587066044652,0.03572228951473735
2021-01-18 22:00:00,0.015804005720790458,79.60739999057533,763.9671457007154,132.2109942599942,0.7720528075366332,-3.398576616490911,0.442943352992476,0.004141896015452914,0.03351657851369382,0.019148588491058542,0.0359990865201448
2021-01-18 22:20:00,0.015828024285995106,79.59681400432783,763.9589180281911,132.24877389361467,0.7721363451213925,-3.403755838839553,0.44536935749051626,0.0045186989988579935,0.033738558393735865,0.01927829502807612,0.03615695352270874
2021-01-18 22:40:00,0.015852044496887305,79.5862163375059,763.9507838755139,132.28555591098768,0.7722121262727468,-3.408947297872336,0.4464149634252893,0.004889400868175175,0.03387381928925661,0.01938400014677736,0.03619224959220744
2021-01-18 23:00:00,0.015876065647209267,79.57560730118117,763.9427351531791,132.32133893705202,0.7722801492802863,-3.414150861397144,0.44604735778295673,0.005238605237876041,0.0339173664226711,0.01946467214559676,0.03610717464511723
2021-01-18 23:20:00,0.01590008703195854,79.56498720713178,763.9347638204107,132.35612162114984,0.7723404126231102,-3.4193663969115606,0.44428053034585546,0.005550043618847668,0.03387104916596141,0.01952096001347683,0.03590914675278098
2021-01-18 23:40:00,0.01592410794731055,79.5543563678303,763.926861895678,132.38990263721684,0.7723929149717292,-3.4245937715992554,0.44116504057064,0.00580745023971235,0.03374342902166213,0.019555042137223064,0.035609796509932165
2021-01-19 00:00:00,0.01594812769069505,79.54371509644359,763.9190214670538,132.4226806837022,0.7724376551861715,-3.4298328523403203,0.4367782304582436,0.005995675326791729,0.03354894660384923,0.01957033679585361,0.035223723379337955
2021-01-19 00:20:00,0.015972145560731225,79.53306370676962,763.9112347025713,132.45445448364086,0.7724746323172883,-3.4350835057103595,0.43121652089095797,0.006101957169833957,0.033306482925737256,0.019571108100553236,0.03476717868299739
2021-01-19 00:40:00,0.015996160857391147,79.52240251331607,763.9034938603666,132.48522278479504,0.7725038456065869,-3.4403455979879887,0.42459091862364257,0.006117237965973723,0.03303748081698257,0.01956201177553621,0.03425683802442293
2021-01-19 01:00:00,0.016020172881980398,79.51173183123512,763.8957912987738,132.51498435955645,0.7725252944857485,-3.4456189951591707,0.4170261938381557,0.006037384212246181,0.03276384283577807,0.01954763072921516,0.03370880311089537
2021-01-19 01:20:00,0.016044180937078708,79.50105197631521,763.8881194862826,132.54373800497387,0.7725389785766753,-3.4509035629178317,0.40866346070760773,0.0058641634095721795,0.03250584656665333,0.019532050153723,0.03313793255261151
2021-01-19 01:40:00,0.01606818432668375,79.49036326498059,763.8804710113056,132.57148254292272,0.7725448976917274,-3.4561991666751464,0.39966521028802876,0.00560583741189163,0.032280313814130476,0.019518516009190617,0.03255754880156979
2021-01-19 02:00:00,0.016092182356166565,79.4796660142884,763.8728385918389,132.59821682003792,0.7725430518339399,-3.46150567155778,0.39022130533531074,0.005277259189329903,0.032099237530785016,0.019509209959248337,0.03197951102285379
2021-01-19 02:20:00,0.016116174332367984,79.46896054190013,763.8652150849027,132.62393970775375,0.7725334411959728,-3.4668229424180455,0.38055412998024274,0.00489940214343064,0.03196901337551164,0.01950515945711959,0.031414588988016065
2021-01-19 02:40:00,0.016140159563539563,79.45824716611355,763.8575934958834,132.64865010242625,0.7725160661615524,-3.472150843835287,0.37092104475606263,0.004498305441238677,0.03189034856025867,0.019506285478086388,0.030873028354983595
2021-01-19 03:00:00,0.016164137359435927,79.44752620577579,763.8499669875881,132.67234692525582,0.772490927304225,-3.477489240120101,0.36161254296428486,0.004103479467917569,0.03185883814343109,0.01951157429122543,0.03036516889417078
2021-01-19 03:20:00,0.016188107031327253,79.43679798037813,763.8423288891597,132.69502912234424,0.7724580253874989,-3.48283799531631,0.35294501401397765,0.003745875781953071,0.03186611821250163,0.019519345566772046,0.029901968294341878
2021-01-19 03:40:00,0.01621206789196767,79.42606280992742,763.8346727047837,132.71669566480446,0.7724173613655666,-3.4881969732105897,0.3452477322808247,0.0034555789307691856,0.03190143626291389,0.01952757866658004,0.02949529646667476
2021-01-19 04:00:00,0.016236019255767994,79.41532101504663,763.8269921221358,132.73734554863097,0.7723689363818603,-3.493566037332693,0.3388445172348653,0.0032594167577977094,0.03195342991808922,0.019534253352821714,0.029157897392191757
2021-01-19 04:20:00,0.01625996043865987,79.40457291691295,763.8192810206133,132.75697779498307,0.7723127517707322,-3.4989450509608355,0.3340313447175725,0.003178706315294954,0.032011881893367886,0.019537660966716185,0.02890296353344305
2021-01-19 04:40:00,0.016283890758215708,79.393818837202,763.8115334793501,132.77559145000563,0.7722488090561365,-3.504333877128939,0.3310519185715084,0.003227351052999601,0.03206922457927482,0.01953664730836237,0.02874332556092659
2021-01-19 05:00:00,0.016307809533652115,79.3830590981893,763.8037437849406,132.7931855848188,0.7721771099513529,-3.509732378621033,0.3300737344850396,0.003410480829599532,0.032121601100297714,0.019530758276213173,0.02869032018314861
2021-01-19 05:20:00,0.01633171608586148,79.37229402264228,763.7959064389178,132.80975929583772,0.7720976563604323,-3.515140417992658,0.3311674043940783,0.0037237812448800735,0.03216934707758294,0.019520272531965973,0.028752453304230333
2021-01-19 05:40:00,0.01635560973743852,79.36152393386695,763.7880161649812,132.82531170443386,0.7720104503762758,-3.520557857554774,0.33429191467608216,0.004153596978448087,0.03221683154881158,0.019506120376586573,0.02893401724015829
2021-01-19 06:00:00,0.01637948981269767,79.35074915565698,763.7800679159154,132.83984195726964,0.7719154942817565,-3.5259845593954724,0.33928805864418643,0.0046778213650400646,0.032271677481019154,0.019489702796888296,0.029233843426478688
2021-01-19 06:20:00,0.016403355637680042,79.33997001230048,763.7720568802471,132.85334922606822,0.7718127905489164,-3.53142038537431,0.3458815497793664,0.005267508778735783,0.03234346198854707,0.019472637446737523,0.029644372329901744
2021-01-19 06:40:00,0.01642720654026237,79.32918682860496,763.7639784886045,132.86583270788398,0.7717023418397851,-3.5368651971286837,0.35369636118437986,0.005889075494656779,0.03244206393899292,0.019456467594155806,0.030151199232168167
2021-01-19 07:00:00,0.01645104185012982,79.31839992983664,763.7558284197322,132.8772916249962,0.7715841510054222,-3.542318856084921,0.36227775378578875,0.006506896112236636,0.032575873744098705,0.019442374676571072,0.030733210174416766
2021-01-19 07:20:00,0.016474860898685335,79.30760964171023,763.7476026062919,132.88772522482412,0.7714582210856145,-3.547781223446372,0.3711233739930301,0.007086062704258632,0.03275010090468717,0.019430934520362927,0.03136336130962444
2021-01-19 07:40:00,0.016498663019342608,79.29681629043722,763.7392972402373,132.8971327802542,0.7713245553102452,-3.553252160220481,0.37971984814030013,0.007595057010609945,0.03296540661467167,0.019421951602276444,0.0320100840683361
2021-01-19 08:00:00,0.016522447547312684,79.28602020266118,763.7309087779429,132.90551358933433,0.7711831570969445,-3.5587315272002957,0.3875815915671399,0.008008094145718871,0.03321705225170806,0.01941439569279408,0.03263922609666892
2021-01-19 08:20:00,0.016546213819723585,79.27522170543118,763.7224339449734,132.91286697550674,0.7710340300529744,-3.5642191849870395,0.39428817558625334,0.00830692872549173,0.03349469415512954,0.019406452092138007,0.03321637252340465
2021-01-19 08:40:00,0.016569961175681276,79.26442112627493,763.7138697405435,132.91919228756686,0.7708771779739716,-3.569714993981922,0.3995166090160617,0.008481967652609897,0.0337828778903077,0.019395682096914512,0.03370934169488007
2021-01-19 09:00:00,0.016593688956219065,79.25361879309928,763.7052134415848,132.92448889965735,0.7707126048441416,-3.5752188143992356,0.4030653031530704,0.008532602461534478,0.03406220049133121,0.019379276141090394,0.034090620509564455
2021-01-19 09:20:00,0.016617396504345572,79.24281503423609,763.6964626065391,132.9287562113828,0.7705403148364818,-3.5807305062657644,0.40486726353734415,0.008466750842825124,0.034311027148018224,0.01935437001217659,0.034339500817936804
2021-01-19 09:40:00,0.016641083165174344,79.23201017841507,763.6876150787576,132.9319936476642,0.7703603123114144,-3.586249929424964,0.404991110998175,0.008299673701543952,0.034507579410677364,0.019318386158264284,0.03444370114887822
2021-01-19 10:00:00,0.016664748285730564,79.22120455473781,763.6786689895484,132.93420065892693,0.7701726018182404,-3.5917769435447378,0.4036297656039344,0.008052202829808189,0.03463216367169057,0.019269358426919198,0.03440030525125865
2021-01-19 10:20:00,0.01668839121520178,79.21039849270127,763.6696227608954,132.93537672101633,0.7699771880938896,-3.597311408119782,0.40107789674932587,0.007748567934717414,0.03466928741729164,0.019206200084760847,0.03421591573705524
2021-01-19 10:40:00,0.01671201130482916,79.19959232214286,763.6604751077742,132.93552133528073,0.7697740760629577,-3.602853182478789,0.3977004105078885,0.007414045002722193,0.03460941926312088,0.019128881487235426,0.03390600025211732
2021-01-19 11:00:00,0.016735607907985634,79.18878637327629,763.651225040182,132.93463402845944,0.7695632708376733,-3.6084021257788317,0.393895181182747,0.00707265773417781,0.03445018626986819,0.019038494513579536,0.033493490342546325
2021-01-19 11:20:00,0.01675918038019414,79.17798097665874,763.6418718646884,132.93271435289554,0.769344777717811,-3.6139580970280845,0.39005383212799316,0.0067451495652689625,0.03419686418945859,0.018937194536753455,0.033006770271682015
2021-01-19 11:40:00,0.016782728079102353,79.16717646316705,763.6324151857534,132.92976188646253,0.7691186021908827,-3.61952095507295,0.3865245629889409,0.006447407746646159,0.03386209585999326,0.018828025589313995,0.03247725578926589
2021-01-19 12:00:00,0.016806250364574137,79.15637316401748,763.6228549065278,132.92577623240686,0.768884749930052,-3.625090558608454,0.3835807831881743,0.006189467509136629,0.03346486058291082,0.018714648672347723,0.03193680413149874
2021-01-19 12:20:00,0.016829746598751687,79.14557141073541,763.6131912294665,132.92075701973334,0.7686432267970991,-3.6306667661900596,0.3813986697534965,0.005975159763841288,0.03302880264561319,0.018601005073702628,0.03141521165710995
2021-01-19 12:40:00,0.016853216145914365,79.13477153514575,763.6034246563783,132.91470390279838,0.7683940388390843,-3.6362494362219007,0.3800457916700088,0.005802397330600076,0.03258010009376405,0.01849095462267764,0.030938042748253285
2021-01-19 13:00:00,0.016876658372692636,79.1239738693721,763.5935559882499,132.90761656170667,0.7681371922903734,-3.6418384269827353,0.3794817408637606,0.005664029871260166,0.03214510679094085,0.01838793199803244,0.03052499439745554
2021-01-19 13:20:00,0.016900072647965073,79.11317874581682,763.5835863246546,132.8994947019723,0.7678726935710571,-3.6474335966063673,0.3795704147651926,0.005549143367444688,0.03174802558759257,0.018294662098964024,0.030188939719274756
2021-01-19 13:40:00,0.016923458342963556,79.10238649715674,763.573517062758,132.8903380548433,0.7676005492877528,-3.6530348031086533,0.38010235057030045,0.005444641593957521,0.03140886514729535,0.01821296830957,0.029935717446406124
2021-01-19 14:00:00,0.01694681483121624,79.0915974563368,763.563349896013,132.8801463771226,0.7673207662326273,-3.6586419043763465,0.38082445386789154,0.005336928079194011,0.031141898326728475,0.018143696087849083,0.029764651972661392
2021-01-19 14:20:00,0.01697014148866427,79.08081195652082,763.5530868124514,132.8689194511494,0.767033351383416,-3.6642547581800473,0.3814737095926071,0.005213508680892859,0.030954780126055535,0.018086760060160557,0.029669709036187906
2021-01-19 14:40:00,0.016993437693580894,79.0700303311555,763.5427300926473,132.8566570850273,0.766738311903685,-3.6698732221725177,0.38181109174967176,0.005064355933208108,0.030848405298511294,0.0180413074367946,0.02964112467451758
2021-01-19 15:00:00,0.017016702826764298,79.05925291390376,763.5322823072345,132.84335911235945,0.7664356551414615,-3.6754971539009755,0.38165193681116694,0.004882913366269983,0.030817499011142988,0.018005975960446636,0.029667297143103587
2021-01-19 15:20:00,0.017039936271283973,79.04848003862007,763.5217463142116,132.8290253924394,0.7661253886302398,-3.681126410801885,0.3808895031249736,0.0046666660015592535,0.030851848820898208,0.01797921256308844,0.029736708309702684
2021-01-19 15:40:00,0.017063137412836975,79.03771203942465,763.5111252557523,132.81365581022115,0.7658075200882143,-3.6867608502157765,0.37950924832543903,0.004417256075941594,0.030938012761825905,0.017959610936044982,0.029839644942128415
2021-01-19 16:00:00,0.01708630563952135,79.02694925058348,763.5004225547269,132.79725027621956,0.7654820574174366,-3.6924003293823127,0.37759242261479115,0.0041401743518515175,0.03106128522243173,0.01794622333420769,0.02996952048196682
2021-01-19 16:20:00,0.017109440341932416,79.0161920065656,763.4896419109037,132.77980872673584,0.7651490087050006,-3.6980447054518093,0.3753087744803148,0.0038441012244796848,0.031207675739627773,0.017938804543771145,0.03012365048801187
2021-01-19 16:40:00,0.01713254091326339,79.00544064202127,763.4787872967039,132.76133112359847,0.764808382220812,-3.703693835489167,0.3728993603635948,0.003540003514056261,0.03136565887084383,0.017937953786392364,0.03030340353782328
2021-01-19 17:00:00,0.0171556067492028,78.99469549177184,763.4678629528086,132.7418174543986,0.7644601864196967,-3.7093475764724655,0.37065150722138707,0.003240109314411239,0.03152748538337764,0.017945132515706768,0.030513725787199724
2021-01-19 17:20:00,0.017178637248059334,78.98395689078656,763.4568733831771,132.7212677323019,0.7641044299388107,-3.715005785305279,0.3688687811392159,0.002956883550284296,0.03168990210250645,0.017962551154057288,0.03076211260480301
2021-01-19 17:40:00,0.017201631810703638,78.97322517418003,763.4458233499852,132.6996819962011,0.7637411215990355,-3.7206683188125425,0.36783928182612746,0.002702112050073674,0.03185420286254907,0.0179929340234304,0.03105716595215522
2021-01-19 18:00:00,0.01722458984070739,78.96250067720068,763.4347178681115,132.67706031062121,0.7633702704036682,-3.726335033756892,0.3678056677933806,0.002486174874619845,0.03202561695817108,0.018039187097491673,0.03140692400093331
2021-01-19 18:20:00,0.01724751074422275,78.95178373523585,763.4235621992834,132.6534027657895,0.7629918855390351,-3.7320057868318086,0.36894002123775926,0.002317554726076392,0.03221212408928391,0.018104005876098117,0.03181717451295049
2021-01-19 18:40:00,0.01727039393008831,78.94107468374929,763.4123618460578,132.62870947759464,0.762605976373572,-3.737680434671258,0.37132602967814693,0.002202588644200666,0.03242285604537741,0.01818946910265401,0.03228996319147569
2021-01-19 19:00:00,0.017293238809887396,78.93037385835514,763.4011225453221,132.6029805875208,0.7622125524571102,-3.7433588338560693,0.37495007578305867,0.0021454362059306203,0.032666296668359567,0.018296667143300926,0.032822482961521966
2021-01-19 19:20:00,0.01731604479784805,78.9196815947181,763.3898502616923,132.57621626285723,0.7618116235222709,-3.7490408409147786,0.3797017972308206,0.002148209796976645,0.032948516807294936,0.018425411189404006,0.03340648334115716
2021-01-19 19:40:00,0.017338811310993824,78.90899822861056,763.3785511804341,132.54841669638736,0.7614031994818664,-3.754726312329943,0.385383628515097,0.0022111957912443886,0.03327167703381603,0.01857406127692816,0.034028276600290876
2021-01-19 20:00:00,0.017361537769085614,78.89832409586468,763.3672317003009,132.5195821067157,0.7609872904306046,-3.7604151045415684,0.3917278886949233,0.002333091593397945,0.03363299835159664,0.018739498337500438,0.0346693469080609
2021-01-19 20:20:00,0.017384223594653365,78.88765953234146,763.3558984259499,132.4897127379822,0.7605639066434187,-3.766107073956724,0.39841923994641454,0.002511192541965407,0.03402434400415569,0.018917249565381905,0.035307498642978774
2021-01-19 20:40:00,0.017406868213115406,78.87700487401807,763.3445581601752,132.45880886005992,0.7601330585762294,-3.7718020769440272,0.40511988998167453,0.0027414828838200622,0.03443248071233808,0.019101759134934254,0.035918418760893356
2021-01-19 21:00:00,0.017429471052625215,78.8663604568542,763.3332178959007,132.42687076843282,0.7596947568644524,-3.7774999698523573,0.4114947888349367,0.003018613061849514,0.034840004355735,0.019286779745224466,0.03647748272321686
2021-01-19 21:20:00,0.017452031544240416,78.85572661684793,763.3218848078916,132.3938987841812,0.759249012323468,-3.7832006089975136,0.4172342776079554,0.0033357769362551493,0.035226833346896566,0.019465846528430496,0.03696160905415906
2021-01-19 21:40:00,0.017474549121848974,78.84510369002946,763.3105662442862,132.35989325416432,0.7587958359486158,-3.788903850684383,0.42207214429058876,0.003684532312668207,0.03557210266819887,0.019632785180713243,0.03735096664386461
2021-01-19 22:00:00,0.01749702322230571,78.83449201242787,763.2992697178548,132.32485455073615,0.7583352389136634,-3.794609551204144,0.4257977554576682,0.004054631464938475,0.03585624124925929,0.019782201890949373,0.037630361034839285
2021-01-19 22:20:00,0.017519453285297096,78.82389192005101,763.288002897103,132.28878307188103,0.7578672325713357,-3.800317566830233,0.4282617641725828,0.004433941246167856,0.03606299116454813,0.019909904271171067,0.03779016797183117
2021-01-19 22:40:00,0.017541838753525996,78.81330374889743,763.2767735971391,132.25167924124887,0.7573918284526094,-3.8060277538429377,0.42937573361663384,0.004808532313082806,0.03618113197131013,0.020013209858444684,0.037826738929237366
2021-01-19 23:00:00,0.01756417907260783,78.80272783495447,763.2655897703874,132.21354350807135,0.7569090382672632,-3.8117399685133826,0.4291067545980661,0.005163003126446194,0.03620570679814466,0.020091111005592813,0.03774226694259032
2021-01-19 23:20:00,0.017586473691135886,78.79216451414717,763.2544594970827,132.17437634718627,0.7564188739018454,-3.8174540671244817,0.42746868135416144,0.0054810778910703096,0.03613860454766291,0.020144280702229993,0.037544163935018485
2021-01-19 23:40:00,0.01760872206073288,78.78161412237904,763.2433909756451,132.1341782589544,0.7559213474205719,-3.823169905958978,0.42451189875390005,0.00574648140049292,0.03598842781846166,0.02017492124199815,0.037244055102941875
2021-01-20 00:00:00,0.017630923636030717,78.77107699546083,763.2323925129009,132.0929497694014,0.7554164710649419,-3.8288873413244833,0.4203135355380674,0.005944052343105883,0.035769659825165,0.020186474677265483,0.03685653527622209
2021-01-20 00:20:00,0.017653077874694598,78.76055346916795,763.2214725140839,132.05069143002007,0.7549042572527378,-3.8346062295399976,0.41496976109226535,0.00606101539768933,0.035501225623956585,0.020183228719914455,0.03639785192506931
2021-01-20 00:40:00,0.017675184237478596,78.75004387916195,763.210639472846,132.007403817888,0.7543847185778901,-3.8403264269463833,0.40859129291510043,0.00608829710949915,0.035204613466439244,0.02016986248372557,0.03588467759633729
2021-01-20 01:00:00,0.017697242188181805,78.73954856102576,763.1999019610047,131.96308753563738,0.753857867810409,-3.846047789919382,0.40130257469200487,0.006021746318012497,0.03490177264608733,0.020150982017661485,0.03533311174763492
